title,avg_monthly_searches,competition_index,api_status,gate_passed,checked_at
Refill Radar,,,failed,False,2026-08-17T23:23:24.651550+09:00
Refill Rail,,,failed,False,2026-08-17T23:14:46.249386+09:00
Refill Register,20.0,0.0,success,False,2026-08-17T23:12:27.386442+09:00
Refill Registry,,,failed,False,2026-08-18T23:51:56.822963+09:00
Refill Relay,,,failed,False,2026-08-17T23:10:33.409769+09:00
Refill Report,,,failed,False,2026-08-19T13:20:50.883072+09:00
Refill Roadmap,,,failed,False,2026-08-18T22:02:44.404885+09:00
Refill Roster,,,failed,False,2026-08-19T00:38:43.028128+09:00
Refill Route,20.0,0.0,success,False,2026-08-17T23:07:51.294970+09:00
Refill Scale,,,failed,False,2026-08-17T23:28:58.984040+09:00
Refill Scheduler,,,failed,False,2026-08-17T23:31:30.005121+09:00
Refill Scope,,,failed,False,2026-08-17T23:08:30.361207+09:00
Refill Score,,,failed,False,2026-08-19T13:23:05.373596+09:00
Refill Sentry,,,failed,False,2026-08-17T23:05:41.457486+09:00
Refill Sheet,110.0,43.0,success,False,2026-08-19T13:22:04.691766+09:00
Refill Signal,,,failed,False,2026-08-17T23:13:46.002975+09:00
Refill Snapshot,,,failed,False,2026-08-18T23:51:56.822963+09:00
Refill Station,8100.0,2.0,success,False,2026-08-17T23:09:54.812310+09:00
Refill Studio,,,failed,False,2026-08-17T23:15:02.433018+09:00
Refill Suite,,,failed,False,2026-08-17T23:30:49.193189+09:00
Refill Sync,,,failed,False,2026-08-17T23:14:07.437972+09:00
Refill Tag,10.0,45.0,success,False,2026-08-19T13:23:28.561494+09:00
Refill Toolkit,,,failed,False,2026-08-18T23:51:56.822963+09:00
Refill Tracker,,,failed,False,2026-08-17T23:33:03.029797+09:00
Refill Trail,,,failed,False,2026-08-17T23:29:34.686853+09:00
Refill Vault,,,failed,False,2026-08-17T23:23:43.975283+09:00
Refill Watch,20.0,5.0,success,False,2026-08-17T23:25:00.626086+09:00
Refill Wave,,,failed,False,2026-08-17T23:10:09.982693+09:00
Refill Workbench,,,failed,False,2026-08-18T23:51:56.822963+09:00
Refill Zone,260.0,17.0,success,False,2026-08-17T23:28:06.508675+09:00
Refrigerant Almanac,,,failed,False,2026-08-18T22:08:11.096453+09:00
Refrigerant Anchor,,,failed,False,2026-08-18T22:10:43.266214+09:00
Refrigerant Assistant,,,failed,False,2026-08-18T22:05:11.798475+09:00
Refrigerant Atlas,,,failed,False,2026-08-18T22:04:08.939820+09:00
Refrigerant Base,,,failed,False,2026-08-18T23:51:56.822963+09:00
Refrigerant Beacon,,,failed,False,2026-08-18T22:10:12.310168+09:00
Refrigerant Blueprint,,,failed,False,2026-08-18T22:08:04.928972+09:00
Refrigerant Board,,,failed,False,2026-08-18T23:51:56.822963+09:00
Refrigerant Bridge,,,failed,False,2026-08-18T22:10:34.249457+09:00
Refrigerant Calendar,,,failed,False,2026-08-19T00:04:44.561310+09:00
Refrigerant Card,10.0,18.0,success,False,2026-08-19T13:31:44.608385+09:00
Refrigerant Cascade,,,failed,False,2026-08-18T22:10:27.962314+09:00
Refrigerant Center,320.0,100.0,success,False,2026-08-18T23:51:56.822963+09:00
Refrigerant Chain,,,failed,False,2026-08-18T22:03:05.761687+09:00
Refrigerant Check,40.0,89.0,success,False,2026-08-19T13:32:02.705004+09:00
Refrigerant Cockpit,,,failed,False,2026-08-18T22:06:14.738388+09:00
Refrigerant Codex,,,failed,False,2026-08-18T22:08:28.742242+09:00
Refrigerant Companion,,,failed,False,2026-08-18T22:06:41.570881+09:00
Refrigerant Compass,,,failed,False,2026-08-18T22:10:04.357387+09:00
Refrigerant Compendium,,,failed,False,2026-08-18T22:08:19.564377+09:00
Refrigerant Console,,,failed,False,2026-08-18T23:51:56.822963+09:00
Refrigerant Core,,,failed,False,2026-08-18T23:51:56.822963+09:00
Refrigerant Counter,,,failed,False,2026-08-19T00:05:21.948366+09:00
Refrigerant Dashboard,,,failed,False,2026-08-18T22:06:23.871734+09:00
Refrigerant Deck,,,failed,False,2026-08-18T23:51:56.822963+09:00
Refrigerant Depot,480.0,100.0,success,False,2026-08-19T00:05:11.440472+09:00
Refrigerant Desk,,,failed,False,2026-08-18T22:09:32.067298+09:00
Refrigerant Dial,,,failed,False,2026-08-18T23:51:56.822963+09:00
Refrigerant Directory,,,failed,False,2026-08-19T00:04:50.750995+09:00
Refrigerant Dock,,,failed,False,2026-08-18T22:02:35.560643+09:00
Refrigerant Engine,10.0,0.0,success,False,2026-08-18T22:05:02.516248+09:00
Refrigerant Finder,390.0,36.0,success,False,2026-08-19T00:05:06.053297+09:00
Refrigerant Flow,4400.0,13.0,success,False,2026-08-18T22:09:09.487365+09:00
Refrigerant Forge,,,failed,False,2026-08-18T22:10:18.505365+09:00
Refrigerant Form,10.0,0.0,success,False,2026-08-19T13:31:38.491721+09:00
Refrigerant Frame,,,failed,False,2026-08-18T23:51:58.964532+09:00
Refrigerant Gate,,,failed,False,2026-08-18T22:03:49.519359+09:00
Refrigerant Grid,,,failed,False,2026-08-18T22:11:24.179554+09:00
Refrigerant Guard,,,failed,False,2026-08-18T22:08:43.049836+09:00
Refrigerant Guidebook,,,failed,False,2026-08-18T22:07:49.432223+09:00
Refrigerant Hub,,,failed,False,2026-08-18T22:09:17.362565+09:00
Refrigerant Insight,,,failed,False,2026-08-18T22:05:55.715721+09:00
Refrigerant Journal,110.0,1.0,success,False,2026-08-18T22:07:33.444344+09:00
Refrigerant Keeper,,,failed,False,2026-08-18T22:04:32.030179+09:00
Refrigerant Lab,10.0,67.0,success,False,2026-08-18T23:51:58.964532+09:00
Refrigerant Ledger,,,failed,False,2026-08-18T23:51:58.964532+09:00
Refrigerant Lens,,,failed,False,2026-08-18T22:12:21.706710+09:00
Refrigerant Locator,,,failed,False,2026-08-19T00:04:56.559247+09:00
Refrigerant Lock,20.0,99.0,success,False,2026-08-18T22:12:08.779533+09:00
Refrigerant Log,70.0,10.0,success,False,2026-08-19T13:31:09.832283+09:00
Refrigerant Loop,90.0,1.0,success,False,2026-08-18T22:11:13.751205+09:00
Refrigerant Manager,,,failed,False,2026-08-18T22:04:42.771017+09:00
Refrigerant Map,,,failed,False,2026-08-18T22:12:15.534077+09:00
Refrigerant Meter,90.0,89.0,success,False,2026-08-18T23:51:58.964532+09:00
Refrigerant Metrics,,,failed,False,2026-08-18T22:06:05.649081+09:00
Refrigerant Monitor,170.0,91.0,success,False,2026-08-18T22:05:47.884963+09:00
Refrigerant Navigator,,,failed,False,2026-08-18T22:06:31.917725+09:00
Refrigerant Nexus,,,failed,False,2026-08-18T22:04:00.845205+09:00
Refrigerant Node,,,failed,False,2026-08-18T22:03:30.222566+09:00
Refrigerant Note,,,failed,False,2026-08-19T13:32:18.631834+09:00
Refrigerant Office,,,failed,False,2026-08-19T00:05:16.956026+09:00
Refrigerant Ops,,,failed,False,2026-08-18T22:06:59.160335+09:00
Refrigerant Organizer,,,failed,False,2026-08-18T22:05:40.235062+09:00
Refrigerant Panel,,,failed,False,2026-08-18T23:51:58.964532+09:00
Refrigerant Path,,,failed,False,2026-08-18T22:11:49.715981+09:00
Refrigerant Pilot,,,failed,False,2026-08-18T22:09:23.803071+09:00
Refrigerant Planner,,,failed,False,2026-08-18T22:05:21.769406+09:00
Refrigerant Playbook,,,failed,False,2026-08-18T22:07:24.351116+09:00
Refrigerant Point,,,failed,False,2026-08-18T22:11:59.574853+09:00
Refrigerant Portal,,,failed,False,2026-08-18T23:51:58.964532+09:00
Refrigerant Profile,,,failed,False,2026-08-19T13:32:40.491815+09:00
Refrigerant Pulse,,,failed,False,2026-08-18T22:11:34.911588+09:00
Refrigerant Radar,,,failed,False,2026-08-18T22:09:39.839296+09:00
Refrigerant Rail,,,failed,False,2026-08-18T22:02:46.582498+09:00
Refrigerant Register,,,failed,False,2026-08-18T22:06:49.548592+09:00
Refrigerant Registry,,,failed,False,2026-08-18T22:07:55.686998+09:00
Refrigerant Relay,,,failed,False,2026-08-18T22:09:49.300650+09:00
Refrigerant Report,10.0,1.0,success,False,2026-08-19T13:31:05.950766+09:00
Refrigerant Ring,,,failed,False,2026-08-18T22:03:16.704658+09:00
Refrigerant Roadmap,,,failed,False,2026-08-18T22:08:34.595424+09:00
Refrigerant Roster,,,failed,False,2026-08-19T00:37:13.789014+09:00
Refrigerant Scale,2400.0,100.0,success,False,2026-08-18T23:51:58.964532+09:00
Refrigerant Scheduler,,,failed,False,2026-08-18T22:05:30.177500+09:00
Refrigerant Scope,,,failed,False,2026-08-18T22:11:07.698009+09:00
Refrigerant Score,,,failed,False,2026-08-19T13:32:09.131651+09:00
Refrigerant Sentry,,,failed,False,2026-08-18T22:04:23.726026+09:00
Refrigerant Sheet,,,failed,False,2026-08-19T13:31:50.431005+09:00
Refrigerant Signal,,,failed,False,2026-08-18T22:10:51.704890+09:00
Refrigerant Snapshot,,,failed,False,2026-08-18T22:07:40.431986+09:00
Refrigerant Station,,,failed,False,2026-08-18T23:51:58.964532+09:00
Refrigerant Studio,,,failed,False,2026-08-18T23:51:58.964532+09:00
Refrigerant Suite,,,failed,False,2026-08-18T22:04:51.222507+09:00
Refrigerant Sync,,,failed,False,2026-08-18T22:09:01.069434+09:00
Refrigerant Tag,,,failed,False,2026-08-19T13:32:25.938189+09:00
Refrigerant Terminal,,,failed,False,2026-08-18T23:51:58.964532+09:00
Refrigerant Toolkit,,,failed,False,2026-08-18T22:07:14.456265+09:00
Refrigerant Tracker,50.0,19.0,success,False,2026-08-18T22:08:52.301038+09:00
Refrigerant Trail,,,failed,False,2026-08-18T22:02:54.576094+09:00
Refrigerant Vault,,,failed,False,2026-08-18T22:09:56.131275+09:00
Refrigerant Watch,,,failed,False,2026-08-18T22:10:59.912583+09:00
Refrigerant Wave,,,failed,False,2026-08-18T22:11:41.345427+09:00
Refrigerant Workbench,,,failed,False,2026-08-18T22:07:07.445674+09:00
Refrigerant Zone,,,failed,False,2026-08-18T23:51:58.964532+09:00
Refund Almanac,,,failed,False,2026-08-18T22:03:53.517132+09:00
Refund Anchor,,,failed,False,2026-08-17T21:33:28.260657+09:00
Refund Assistant,40.0,7.0,success,False,2026-08-17T23:12:59.903146+09:00
Refund Atlas,10.0,0.0,success,False,2026-08-17T20:41:35.724700+09:00
Refund Base,10.0,0.0,success,False,2026-08-17T20:38:37.912313+09:00
Refund Beacon,,,failed,False,2026-08-17T21:37:46.877382+09:00
Refund Blueprint,,,failed,False,2026-08-18T22:03:32.090956+09:00
Refund Board,,,failed,False,2026-08-17T20:35:51.368204+09:00
Refund Bridge,,,failed,False,2026-08-17T21:34:31.783933+09:00
Refund Calendar,590.0,0.0,success,False,2026-08-18T23:58:01.279851+09:00
Refund Card,210.0,1.0,success,False,2026-08-19T13:26:13.744102+09:00
Refund Cascade,,,failed,False,2026-08-17T21:35:36.118436+09:00
Refund Center,110.0,1.0,success,False,2026-08-18T07:52:08.139884+09:00
Refund Chain,,,failed,False,2026-08-17T20:45:56.929111+09:00
Refund Check,4400.0,1.0,success,False,2026-08-19T13:26:59.554690+09:00
Refund Cockpit,,,failed,False,2026-08-17T23:09:22.045461+09:00
Refund Codex,10.0,0.0,success,False,2026-08-18T22:04:15.026557+09:00
Refund Companion,,,failed,False,2026-08-17T23:11:03.494377+09:00
Refund Compass,,,failed,False,2026-08-17T21:39:09.779186+09:00
Refund Compendium,,,failed,False,2026-08-18T22:04:03.001846+09:00
Refund Console,,,failed,False,2026-08-17T21:37:08.932405+09:00
Refund Core,,,failed,False,2026-08-17T20:37:49.257868+09:00
Refund Counter,90.0,0.0,success,False,2026-08-18T23:58:57.268328+09:00
Refund Dashboard,40.0,0.0,success,False,2026-08-17T23:03:48.755656+09:00
Refund Deck,,,failed,False,2026-08-17T20:34:51.045190+09:00
Refund Depot,90.0,1.0,success,False,2026-08-18T23:58:41.085151+09:00
Refund Desk,10.0,0.0,success,False,2026-08-17T20:32:23.142780+09:00
Refund Dial,10.0,0.0,success,False,2026-08-17T21:35:06.399475+09:00
Refund Directory,,,failed,False,2026-08-18T23:58:11.366687+09:00
Refund Dock,,,failed,False,2026-08-17T21:30:41.512165+09:00
Refund Engine,,,failed,False,2026-08-17T23:05:47.972316+09:00
Refund Finder,30.0,0.0,success,False,2026-08-18T23:58:32.218218+09:00
Refund Flow,20.0,1.0,success,False,2026-08-17T20:35:20.751202+09:00
Refund Forge,,,failed,False,2026-08-17T21:36:38.708092+09:00
Refund Form,1600.0,1.0,success,False,2026-08-19T13:26:03.914310+09:00
Refund Frame,,,failed,False,2026-08-17T20:39:33.830984+09:00
Refund Gate,10.0,,success,False,2026-08-17T20:43:16.751377+09:00
Refund Grid,,,failed,False,2026-08-17T20:46:26.563596+09:00
Refund Guard,10.0,9.0,success,False,2026-08-17T20:38:12.491374+09:00
Refund Guidebook,,,failed,False,2026-08-18T22:03:07.731550+09:00
Refund Hub,30.0,1.0,success,False,2026-08-17T20:34:25.476328+09:00
Refund Insight,,,failed,False,2026-08-17T23:14:31.375028+09:00
Refund Journal,,,failed,False,2026-08-18T22:02:48.638128+09:00
Refund Keeper,10.0,0.0,success,False,2026-08-17T20:40:03.112671+09:00
Refund Lab,,,failed,False,2026-08-17T20:32:58.642411+09:00
Refund Ledger,10.0,7.0,success,False,2026-08-17T20:36:51.044622+09:00
Refund Lens,,,failed,False,2026-08-17T20:40:27.760312+09:00
Refund Locator,6600.0,0.0,success,True,2026-08-18T23:58:23.364762+09:00
Refund Lock,10.0,0.0,success,False,2026-08-17T20:42:00.146835+09:00
Refund Log,50.0,0.0,success,False,2026-08-19T13:25:53.621438+09:00
Refund Loop,,,failed,False,2026-08-17T20:47:47.373505+09:00
Refund Manager,210.0,4.0,success,False,2026-08-17T20:39:09.333217+09:00
Refund Map,,,failed,False,2026-08-17T20:41:11.362619+09:00
Refund Meter,,,failed,False,2026-08-17T21:34:01.777052+09:00
Refund Metrics,,,failed,False,2026-08-17T23:09:27.800960+09:00
Refund Monitor,,,failed,False,2026-08-17T23:14:36.904616+09:00
Refund Navigator,,,failed,False,2026-08-17T23:03:41.404316+09:00
Refund Nexus,,,failed,False,2026-08-17T20:42:19.428112+09:00
Refund Node,,,failed,False,2026-08-17T20:44:10.950266+09:00
Refund Note,140.0,0.0,success,False,2026-08-19T13:27:18.608287+09:00
Refund Office,170.0,1.0,success,False,2026-08-18T23:58:49.693970+09:00
Refund Ops,,,failed,False,2026-08-17T23:05:32.537259+09:00
Refund Organizer,,,failed,False,2026-08-17T23:07:36.976637+09:00
Refund Panel,,,failed,False,2026-08-17T21:36:10.133574+09:00
Refund Path,10.0,0.0,success,False,2026-08-17T20:43:44.073906+09:00
Refund Pilot,30.0,41.0,success,False,2026-08-17T20:33:31.328442+09:00
Refund Planner,70.0,0.0,success,False,2026-08-17T23:12:55.157000+09:00
Refund Playbook,,,failed,False,2026-08-18T22:02:38.118746+09:00
Refund Point,170.0,2.0,success,False,2026-08-17T20:42:49.578916+09:00
Refund Portal,1300.0,1.0,success,False,2026-08-17T21:38:18.723173+09:00
Refund Profile,,,failed,False,2026-08-19T13:27:45.503275+09:00
Refund Pulse,,,failed,False,2026-08-17T20:45:34.633599+09:00
Refund Radar,10.0,2.0,success,False,2026-08-18T07:52:55.085793+09:00
Refund Rail,,,failed,False,2026-08-17T20:48:23.905428+09:00
Refund Register,590.0,8.0,success,False,2026-08-17T23:10:58.652260+09:00
Refund Registry,,,failed,False,2026-08-18T22:03:18.976552+09:00
Refund Relay,,,failed,False,2026-08-18T07:52:55.085793+09:00
Refund Report,90.0,0.0,success,False,2026-08-19T13:25:31.059454+09:00
Refund Roadmap,,,failed,False,2026-08-18T22:04:25.779407+09:00
Refund Route,,,failed,False,2026-08-17T21:31:49.761986+09:00
Refund Scale,,,failed,False,2026-08-17T21:33:02.340741+09:00
Refund Scheduler,1900.0,0.0,success,True,2026-08-17T23:07:43.866571+09:00
Refund Scope,,,failed,False,2026-08-17T21:30:08.257838+09:00
Refund Score,,,failed,False,2026-08-19T13:27:07.663216+09:00
Refund Sentry,,,failed,False,2026-08-17T20:40:49.686418+09:00
Refund Sheet,140.0,0.0,success,False,2026-08-19T13:26:18.300818+09:00
Refund Signal,,,failed,False,2026-08-17T21:32:25.465592+09:00
Refund Snapshot,10.0,0.0,success,False,2026-08-18T22:02:59.013018+09:00
Refund Station,,,failed,False,2026-08-17T20:31:49.556843+09:00
Refund Studio,,,failed,False,2026-08-17T20:34:02.071546+09:00
Refund Suite,,,failed,False,2026-08-17T23:05:57.160852+09:00
Refund Sync,,,failed,False,2026-08-17T20:36:18.497930+09:00
Refund Tag,,,failed,False,2026-08-19T13:27:35.770715+09:00
Refund Toolkit,,,failed,False,2026-08-18T21:11:26.018001+09:00
Refund Tracker,33100.0,0.0,success,True,2026-08-17T20:37:18.091212+09:00
Refund Trail,,,failed,False,2026-08-17T20:47:07.356899+09:00
Refund Vault,,,failed,False,2026-08-18T07:43:23.332018+09:00
Refund Watch,10.0,0.0,success,False,2026-08-17T21:31:15.457583+09:00
Refund Wave,,,failed,False,2026-08-17T20:44:32.138425+09:00
Refund Workbench,,,failed,False,2026-08-18T22:04:47.341629+09:00
Refund Zone,,,failed,False,2026-08-18T07:52:19.092235+09:00
Registrar Assistant,4400.0,0.0,success,True,2026-08-19T13:27:09.579518+09:00
Registrar Booth,,,failed,False,2026-08-19T13:30:30.638587+09:00
Registrar Calendar,390.0,2.0,success,False,2026-08-19T13:28:55.054153+09:00
Registrar Center,,,failed,False,2026-08-19T13:23:05.373596+09:00
Registrar Companion,,,failed,False,2026-08-19T13:27:59.144364+09:00
Registrar Console,,,failed,False,2026-08-19T13:23:44.398972+09:00
Registrar Counter,,,failed,False,2026-08-19T13:29:58.473439+09:00
Registrar Directory,30.0,1.0,success,False,2026-08-19T13:29:02.484553+09:00
Registrar Engine,,,failed,False,2026-08-19T13:27:02.036577+09:00
Registrar Finder,1000.0,40.0,success,False,2026-08-19T13:29:31.691093+09:00
Registrar Journal,10.0,0.0,success,False,2026-08-19T13:28:36.830433+09:00
Registrar Keeper,,,failed,False,2026-08-19T13:26:15.412219+09:00
Registrar Kiosk,,,failed,False,2026-08-19T13:30:42.478470+09:00
Registrar Locator,,,failed,False,2026-08-19T13:29:19.231161+09:00
Registrar Manager,30.0,0.0,success,False,2026-08-19T13:26:40.628357+09:00
Registrar Monitor,,,failed,False,2026-08-19T13:27:50.683202+09:00
Registrar Office,49500.0,2.0,success,False,2026-08-19T13:29:49.322759+09:00
Registrar Ops,,,failed,False,2026-08-19T13:28:12.912105+09:00
Registrar Panel,,,failed,False,2026-08-19T13:24:07.507599+09:00
Registrar Passport,10.0,0.0,success,False,2026-08-19T13:32:49.484496+09:00
Registrar Planner,,,failed,False,2026-08-19T13:27:22.269137+09:00
Registrar Portal,390.0,0.0,success,False,2026-08-19T13:23:25.617100+09:00
Registrar Register,210.0,4.0,success,False,2026-08-19T13:28:06.398636+09:00
Registrar Registry,210.0,4.0,success,False,2026-08-19T13:28:46.213071+09:00
Registrar Report,70.0,0.0,success,False,2026-08-19T13:33:51.668880+09:00
Registrar Roll,,,failed,False,2026-08-19T13:33:46.951331+09:00
Registrar Roster,,,failed,False,2026-08-19T13:32:07.571238+09:00
Registrar Route,,,failed,False,2026-08-19T13:24:29.465553+09:00
Registrar Scheduler,50.0,3.0,success,False,2026-08-19T13:27:40.228305+09:00
Registrar Station,,,failed,False,2026-08-19T13:22:04.691766+09:00
Registrar Studio,,,failed,False,2026-08-19T13:21:40.944519+09:00
Registrar Zone,,,failed,False,2026-08-19T13:23:16.958274+09:00
Registration Almanac,,,failed,False,2026-08-18T22:11:05.779319+09:00
Registration Anchor,,,failed,False,2026-08-17T20:38:46.053243+09:00
Registration Assistant,390.0,1.0,success,False,2026-08-17T23:28:37.439215+09:00
Registration Atlas,,,failed,False,2026-08-17T21:39:19.495692+09:00
Registration Base,10.0,0.0,success,False,2026-08-17T21:35:14.152571+09:00
Registration Beacon,,,failed,False,2026-08-17T20:42:06.946542+09:00
Registration Blueprint,,,failed,False,2026-08-18T22:10:58.146959+09:00
Registration Board,590.0,0.0,success,False,2026-08-17T21:31:59.895065+09:00
Registration Bridge,,,failed,False,2026-08-17T20:39:43.687132+09:00
Registration Calendar,210.0,2.0,success,False,2026-08-19T00:02:00.292816+09:00
Registration Cascade,,,failed,False,2026-08-17T20:40:33.502804+09:00
Registration Center,720.0,1.0,success,False,2026-08-17T20:44:17.126543+09:00
Registration Chain,,,failed,False,2026-08-17T20:33:42.611240+09:00
Registration Cockpit,,,failed,False,2026-08-17T23:09:32.191803+09:00
Registration Codex,,,failed,False,2026-08-18T22:11:21.547380+09:00
Registration Companion,,,failed,False,2026-08-17T23:30:05.459796+09:00
Registration Compass,,,failed,False,2026-08-17T20:42:54.961047+09:00
Registration Compendium,,,failed,False,2026-08-18T22:11:13.751205+09:00
Registration Console,,,failed,False,2026-08-17T20:41:46.079279+09:00
Registration Core,,,failed,False,2026-08-17T21:34:09.721109+09:00
Registration Counter,1900.0,69.0,success,False,2026-08-19T00:02:45.246378+09:00
Registration Dashboard,170.0,2.0,success,False,2026-08-17T23:29:49.351305+09:00
Registration Deck,20.0,0.0,success,False,2026-08-17T21:30:50.388708+09:00
Registration Depot,,,failed,False,2026-08-19T00:02:30.122335+09:00
Registration Desk,2400.0,39.0,success,False,2026-08-17T20:46:42.242736+09:00
Registration Dial,,,failed,False,2026-08-17T20:40:10.157299+09:00
Registration Directory,110.0,0.0,success,False,2026-08-19T00:02:09.626106+09:00
Registration Dock,,,failed,False,2026-08-17T20:36:26.800121+09:00
Registration Engine,20.0,0.0,success,False,2026-08-17T23:06:02.733299+09:00
Registration Finder,6600.0,19.0,success,False,2026-08-19T00:02:24.547164+09:00
Registration Flow,170.0,2.0,success,False,2026-08-17T21:31:28.023870+09:00
Registration Forge,,,failed,False,2026-08-17T20:41:17.748242+09:00
Registration Frame,1600.0,2.0,success,False,2026-08-17T21:36:20.278504+09:00
Registration Gate,6600.0,1.0,success,False,2026-08-18T07:52:15.038723+09:00
Registration Grid,1600.0,0.0,success,True,2026-08-17T20:34:09.472739+09:00
Registration Guard,,,failed,False,2026-08-17T21:34:39.149688+09:00
Registration Guidebook,,,failed,False,2026-08-18T22:10:41.322709+09:00
Registration Hub,170.0,6.0,success,False,2026-08-17T21:30:18.085086+09:00
Registration Inbox,,,failed,False,2026-08-19T12:26:26.109725+09:00
Registration Insight,,,failed,False,2026-08-17T23:14:44.117441+09:00
Registration Journal,12100.0,0.0,success,True,2026-08-18T22:10:25.741480+09:00
Registration Keeper,70.0,3.0,success,False,2026-08-17T21:36:47.272145+09:00
Registration Lab,40.0,0.0,success,False,2026-08-17T20:47:16.621554+09:00
Registration Ledger,,,failed,False,2026-08-17T21:33:10.630129+09:00
Registration Lens,,,failed,False,2026-08-17T21:37:21.496927+09:00
Registration Locator,390.0,2.0,success,False,2026-08-19T00:02:15.189621+09:00
Registration Lock,90.0,17.0,success,False,2026-08-17T21:40:47.686331+09:00
Registration Loop,,,failed,False,2026-08-17T20:35:03.370957+09:00
Registration Manager,260.0,3.0,success,False,2026-08-17T21:35:46.466784+09:00
Registration Map,480.0,0.0,success,False,2026-08-17T21:38:29.386806+09:00
Registration Meter,,,failed,False,2026-08-17T20:39:15.324728+09:00
Registration Metrics,,,failed,False,2026-08-17T23:29:31.685360+09:00
Registration Monitor,,,failed,False,2026-08-17T23:29:14.907859+09:00
Registration Navigator,,,failed,False,2026-08-17T23:03:53.626473+09:00
Registration Nexus,,,failed,False,2026-08-17T21:41:25.564008+09:00
Registration Node,,,failed,False,2026-08-18T07:52:01.229242+09:00
Registration Office,74000.0,2.0,success,False,2026-08-19T00:02:39.195734+09:00
Registration Ops,,,failed,False,2026-08-17T23:30:19.900529+09:00
Registration Organizer,,,failed,False,2026-08-17T23:07:47.336176+09:00
Registration Panel,260.0,3.0,success,False,2026-08-17T20:40:53.994191+09:00
Registration Path,20.0,0.0,success,False,2026-08-18T07:52:58.974940+09:00
Registration Pilot,,,failed,False,2026-08-17T20:48:00.384731+09:00
Registration Planner,30.0,12.0,success,False,2026-08-17T23:13:04.753315+09:00
Registration Playbook,,,failed,False,2026-08-18T22:10:16.418477+09:00
Registration Point,210.0,0.0,success,False,2026-08-18T01:28:09.694093+09:00
Registration Portal,110000.0,1.0,success,False,2026-08-17T20:42:29.560038+09:00
Registration Pulse,,,failed,False,2026-08-17T20:33:09.747000+09:00
Registration Radar,,,failed,False,2026-08-17T20:45:42.370254+09:00
Registration Rail,,,failed,False,2026-08-17T20:35:32.317442+09:00
Registration Register,260.0,1.0,success,False,2026-08-17T23:11:08.683373+09:00
Registration Registry,2400.0,1.0,success,False,2026-08-18T22:10:51.704890+09:00
Registration Relay,,,failed,False,2026-08-17T20:44:38.858684+09:00
Registration Roadmap,,,failed,False,2026-08-18T22:11:32.522772+09:00
Registration Roster,,,failed,False,2026-08-19T00:38:08.562035+09:00
Registration Route,30.0,0.0,success,False,2026-08-17T20:37:26.547523+09:00
Registration Scale,,,failed,False,2026-08-17T20:38:21.061174+09:00
Registration Scheduler,,,failed,False,2026-08-17T23:28:54.506937+09:00
Registration Scope,10.0,0.0,success,False,2026-08-17T20:36:00.761105+09:00
Registration Sentry,,,failed,False,2026-08-17T21:37:57.485180+09:00
Registration Signal,,,failed,False,2026-08-17T20:37:58.727524+09:00
Registration Snapshot,10.0,,success,False,2026-08-18T22:10:32.480742+09:00
Registration Station,140.0,12.0,success,False,2026-08-17T20:46:04.855118+09:00
Registration Studio,10.0,0.0,success,False,2026-08-17T20:48:34.410191+09:00
Registration Suite,,,failed,False,2026-08-17T23:28:17.323230+09:00
Registration Sync,,,failed,False,2026-08-17T21:32:36.544768+09:00
Registration Toolkit,,,failed,False,2026-08-18T22:10:10.353821+09:00
Registration Tracker,1900.0,18.0,success,False,2026-08-17T21:33:37.652467+09:00
Registration Trail,,,failed,False,2026-08-17T20:34:35.742752+09:00
Registration Vault,10.0,0.0,success,False,2026-08-17T20:43:55.064759+09:00
Registration Watch,20.0,0.0,success,False,2026-08-17T20:36:59.320935+09:00
Registration Wave,,,failed,False,2026-08-17T20:32:00.957216+09:00
Registration Workbench,,,failed,False,2026-08-18T22:10:02.231985+09:00
Registration Zone,140.0,0.0,success,False,2026-08-17T20:43:26.313536+09:00
Rehearsal Alert,,,failed,False,2026-08-19T13:28:31.111585+09:00
Rehearsal Assistant,20.0,0.0,success,False,2026-08-19T13:21:11.802983+09:00
Rehearsal Beacon,,,failed,False,2026-08-19T13:33:13.480936+09:00
Rehearsal Bridge,,,failed,False,2026-08-19T13:33:49.819535+09:00
Rehearsal Calendar,90.0,4.0,success,False,2026-08-19T13:24:25.669672+09:00
Rehearsal Cascade,,,failed,False,2026-08-19T13:33:44.098374+09:00
Rehearsal Check,,,failed,False,2026-08-19T13:31:08.046594+09:00
Rehearsal Companion,,,failed,False,2026-08-19T13:23:03.025983+09:00
Rehearsal Compass,,,failed,False,2026-08-19T13:33:02.578163+09:00
Rehearsal Counter,,,failed,False,2026-08-19T13:25:47.267780+09:00
Rehearsal Desk,,,failed,False,2026-08-19T13:32:31.593655+09:00
Rehearsal Directory,,,failed,False,2026-08-19T13:24:49.306222+09:00
Rehearsal Engine,,,failed,False,2026-08-19T13:20:57.045829+09:00
Rehearsal Flow,,,failed,False,2026-08-19T13:32:13.743565+09:00
Rehearsal Forge,,,failed,False,2026-08-19T13:33:39.488989+09:00
Rehearsal Form,,,failed,False,2026-08-19T13:30:48.441659+09:00
Rehearsal Hub,30.0,0.0,success,False,2026-08-19T13:32:23.096151+09:00
Rehearsal Inbox,,,failed,False,2026-08-19T13:28:19.124767+09:00
Rehearsal Journal,,,failed,False,2026-08-19T13:23:50.629735+09:00
