title,avg_monthly_searches,competition_index,api_status,gate_passed,checked_at
Advisor Nexus,,,failed,False,2026-08-17T21:35:36.118436+09:00
Advisor Node,,,failed,False,2026-08-17T21:37:44.992622+09:00
Advisor Panel,320.0,0.0,success,False,2026-08-17T20:37:16.947301+09:00
Advisor Path,,,failed,False,2026-08-17T21:37:05.127331+09:00
Advisor Pilot,,,failed,False,2026-08-17T20:43:44.073906+09:00
Advisor Point,,,failed,False,2026-08-17T21:36:07.544663+09:00
Advisor Portal,590.0,1.0,success,False,2026-08-17T20:39:09.333217+09:00
Advisor Pulse,,,failed,False,2026-08-17T21:39:57.727763+09:00
Advisor Radar,,,failed,False,2026-08-17T20:42:00.146835+09:00
Advisor Relay,,,failed,False,2026-08-17T20:41:09.985510+09:00
Advisor Route,,,failed,False,2026-08-17T20:33:30.325030+09:00
Advisor Scale,10.0,9.0,success,False,2026-08-17T20:34:23.568448+09:00
Advisor Scope,,,failed,False,2026-08-17T20:31:46.547401+09:00
Advisor Sentry,,,failed,False,2026-08-17T21:33:26.536272+09:00
Advisor Signal,,,failed,False,2026-08-17T20:34:01.116253+09:00
Advisor Station,,,failed,False,2026-08-17T20:42:19.428112+09:00
Advisor Studio,20.0,7.0,success,False,2026-08-17T20:44:09.032273+09:00
Advisor Sync,,,failed,False,2026-08-17T20:46:26.563596+09:00
Advisor Tracker,,,failed,False,2026-08-17T20:47:45.474295+09:00
Advisor Vault,20.0,9.0,success,False,2026-08-17T20:40:26.535789+09:00
Advisor Watch,70.0,53.0,success,False,2026-08-17T20:32:57.689274+09:00
Advisor Wave,,,failed,False,2026-08-17T21:38:15.647846+09:00
Advisor Zone,590.0,1.0,success,False,2026-08-17T20:40:01.743309+09:00
Agenda Anchor,,,failed,False,2026-08-17T21:36:59.022364+09:00
Agenda Atlas,40.0,1.0,success,False,2026-08-17T20:44:24.451216+09:00
Agenda Base,260.0,91.0,success,False,2026-08-17T20:41:27.066117+09:00
Agenda Board,260.0,21.0,success,False,2026-08-17T20:39:04.557611+09:00
Agenda Bridge,260.0,93.0,success,False,2026-08-17T21:38:10.743063+09:00
Agenda Cascade,10.0,0.0,success,False,2026-08-17T21:39:37.908878+09:00
Agenda Center,320.0,1.0,success,False,2026-08-17T20:33:23.313632+09:00
Agenda Chain,,,failed,False,2026-08-17T21:31:05.600589+09:00
Agenda Compass,,,failed,False,2026-08-17T20:31:38.107939+09:00
Agenda Core,,,failed,False,2026-08-17T20:40:44.017242+09:00
Agenda Deck,40.0,11.0,success,False,2026-08-17T20:38:07.696860+09:00
Agenda Desk,260.0,81.0,success,False,2026-08-17T20:35:45.912195+09:00
Agenda Dial,,,failed,False,2026-08-17T21:38:46.123803+09:00
Agenda Dock,,,failed,False,2026-08-17T21:34:26.372304+09:00
Agenda Flow,720.0,45.0,success,False,2026-08-17T20:38:32.473394+09:00
Agenda Forge,,,failed,False,2026-08-17T21:41:39.306179+09:00
Agenda Frame,20.0,33.0,success,False,2026-08-17T20:42:15.711128+09:00
Agenda Gate,,,failed,False,2026-08-17T20:46:20.020027+09:00
Agenda Grid,10.0,11.0,success,False,2026-08-17T21:31:41.054400+09:00
Agenda Guard,,,failed,False,2026-08-17T20:41:06.345123+09:00
Agenda Hub,40.0,16.0,success,False,2026-08-17T20:37:39.748297+09:00
Agenda Keeper,20.0,13.0,success,False,2026-08-17T20:42:43.172174+09:00
Agenda Lab,140.0,11.0,success,False,2026-08-17T20:36:12.301778+09:00
Agenda Ledger,,,failed,False,2026-08-17T20:39:54.147287+09:00
Agenda Lens,110.0,1.0,success,False,2026-08-17T20:43:09.097865+09:00
Agenda Lock,20.0,29.0,success,False,2026-08-17T20:44:54.516764+09:00
Agenda Loop,10.0,0.0,success,False,2026-08-17T21:32:53.372558+09:00
Agenda Manager,480.0,52.0,success,False,2026-08-17T20:41:55.751231+09:00
Agenda Map,320.0,56.0,success,False,2026-08-17T20:44:06.631034+09:00
Agenda Meter,,,failed,False,2026-08-17T21:37:36.095439+09:00
Agenda Nexus,70.0,0.0,success,False,2026-08-17T20:45:28.437462+09:00
Agenda Node,90.0,0.0,success,False,2026-08-17T20:47:35.936558+09:00
Agenda Panel,,,failed,False,2026-08-17T21:41:04.521769+09:00
Agenda Path,10.0,0.0,success,False,2026-08-17T20:46:59.199715+09:00
Agenda Pilot,,,failed,False,2026-08-17T20:36:40.845127+09:00
Agenda Point,480.0,7.0,success,False,2026-08-17T20:45:52.903104+09:00
Agenda Pulse,,,failed,False,2026-08-17T21:30:33.048254+09:00
Agenda Radar,20.0,0.0,success,False,2026-08-17T20:34:44.892914+09:00
Agenda Rail,90.0,1.0,success,False,2026-08-17T21:33:22.663564+09:00
Agenda Relay,,,failed,False,2026-08-17T20:33:54.236742+09:00
Agenda Route,,,failed,False,2026-08-17T21:35:24.685319+09:00
Agenda Scale,,,failed,False,2026-08-17T21:36:30.682605+09:00
Agenda Scope,40.0,2.0,success,False,2026-08-17T21:33:53.413747+09:00
Agenda Sentry,,,failed,False,2026-08-17T20:43:36.337910+09:00
Agenda Signal,,,failed,False,2026-08-17T21:36:00.741055+09:00
Agenda Station,,,failed,False,2026-08-17T20:35:15.216607+09:00
Agenda Studio,260.0,12.0,success,False,2026-08-17T20:37:11.919122+09:00
Agenda Sync,20.0,11.0,success,False,2026-08-17T20:39:25.387216+09:00
Agenda Tracker,720.0,8.0,success,False,2026-08-17T20:40:20.065990+09:00
